post_id,tweet_text,status
6.00E+17,duty nation well men dependence upon overrule power god confess ,normal
6.00E+17,oloshi u sef go get ,normal
6.00E+17,dutch red dead redemption 2 ,normal
6.00E+17,cut whole thing come tomorrow ,normal
6.00E+17,love story taylor version gay argue wall ,normal
6.00E+17,dj cuppy wear pink sneaker red gown ,normal
6.00E+17,newtocrypto whats link meh much ,normal
6.00E+17,ive notice every year get nail toe birthday always get pink different shade though ,normal
6.00E+17,actually time haha ,normal
6.00E+17,frozenthe ice princess say finally press play movie start wellhope ,normal
6.00E+17,im piss bro whole spanish teacher singing lmaoooo ,normal
6.00E+17,get free 180 worth airdrop join airdrop per referral bonus 18 official website ,normal
6.00E+17,never freakin learn ,normal
6.00E+17,bully ray reveal ace n eight leader get trash throw ring ,normal
6.00E+17,director nim please give straight face bts 2seok ,normal
6.00E+17,couldnt adore u remix video direct ,normal
6.00E+17,gop increasingly become fascist past 50 year help 1 gop ad ,normal
6.00E+17,good job ,normal
6.00E+17,love bad bitch ,normal
6.00E+17,wanna stop thinking ,normal
6.00E+17,fox news accused censoring impeachment coverage via trumpmeltdown ,normal
6.00E+17,everyone need escape mine mind ,normal
6.00E+17,yess ,normal
6.00E+17,true first couple look act like happypawlentinesday thefirstcouple love unity healing http ,normal
6.00E+17,one job ,normal
6.00E+17,okkk dat boy da ass ,normal
6.00E+17,happy valentine nancy hassan mother rida ,normal
6.00E+17,make mistake gopled state try turn clock back voting right need bold immediate action ,normal
6.00E+17,loool ,normal
6.00E+17,girls like thin intellectual ,normal
6.00E+17,relationships suppose hard like yall say yall warp view relationship ,normal
6.00E+17,salute 2 great young men represent family school honor proud coach ,normal
6.00E+17,chris hayes onli ,normal
6.00E+17,think steal air ,normal
6.00E+17,understanding threeedged sword side side truth j michael straczynski ____ gina bochis http ,normal
6.00E+17,dynamic leo karais something delicate tmnt history time ,normal
6.00E+17,amen ,normal
6.00E+17,say anything feyyazduman baraj birandamlaylmaz nehnaz 29 ,normal
6.00E+17,agl big carbon emitter announces massive 27bn write caught speed energy transition ,normal
6.00E+17,let grow ,normal
6.00E+17,happy lunar new year stand solidarity asian community violence racism please help spr ,normal
6.00E+17,tomorrow mine ,normal
6.00E+17,random shurup get current gen amount ong play 1k pot ,normal
6.00E+17,yall good stream tf omitb remain stable chart ,normal
6.00E+17,omg ive miss techno much oh wowwowowoowow ,normal
6.00E+17,thanks everyone lend voice make sure silly little girl rinu kick judicial panel ,normal
6.00E+17,2021 international solidstate circuits virtual conference flagship conference member society sscs ,normal
6.00E+17,well thats pronounced ,normal
6.00E+17,get cake jhb ,normal
6.00E+17,day isnt even far ball mouth ,normal
6.00E+17,fast ga 50 700rb bts winter package rtlike tweet follow worldwide end 7 day ,normal
6.00E+17,elect represent registered voter arizona ,normal
6.00E+17,prettiest eyes kpop 1 lee know 2352 vote ,normal
6.00E+17,curse anonymous ghost mode sorry ,normal
6.00E+17,someone get stunning hand tattoo red ink admire ,normal
6.00E+17,decided photoshoot work ,normal
6.00E+17,one ,normal
6.00E+17,legends meme ,normal
6.00E+17,2021 need yellow tail ,normal
6.00E+17,im old basically act like ,normal
6.00E+17,merlinlancelot 2021 likely think ,normal
6.00E+17,people get mad epic thing nintendo sony microsoft possible steam year ,normal
6.00E+17,thank host appreciate much meep meep ,normal
6.00E+17,less respond negative people peaceful life becomes ,normal
6.00E+17,buy kinley water 2 dozen give almost expire water ask replace 10 ,normal
6.00E+17,youre leave gym say bye guy curl cowbell ,normal
6.00E+17,buy shirt ,normal
6.00E+17,dont belong woman ,normal
6.00E+17,jimin jesy hair colour yes ,normal
6.00E+17,heavy main one fw one love onlyyyyyyy one ,normal
6.00E+17,know ,normal
6.00E+17,make val ,normal
6.00E+17,best fine ,normal
6.00E+17,start lunch time sketch today super inspire incredible zelda cosplays ,normal
6.00E+17,whats sexual harassment miss sexistyes sexual harassment hmm ps tweet ,normal
6.00E+17,17n 24 h fast free bioactive igfi decrease 405 175 respectively plt002 bot ,normal
6.00E+17,good bitch ,normal
6.00E+17,none kind speech occasion compare speech others kind well see mos ,normal
6.00E+17,good tweet ,normal
6.00E+17,extra point include singing telegram somewhere ,normal
5.99E+17,appreciate knowledge tinker ,normal
5.99E+17,yeah u get think lol idkk ,normal
5.99E+17,give one away keep one ,normal
5.99E+17,wow snow galveston global warming ,normal
5.99E+17,study hard teach def great weekend ,normal
5.99E+17,time valuable money every minute pass without direct purpose work treasure ,normal
5.99E+17,im 13 year late discourse know ,normal
5.99E+17,4 month ago start something put bread table lose job make happy ,normal
5.99E+17,trumps entire defense team never allow practice law ever liefilled grotesque propaganda sess ,normal
5.99E+17,texture overwrite magic man ,normal
5.99E+17,everyone else character crisis struggle find character fit specific need character ,normal
5.99E+17,always ily never yalsyssbimlabesiisoiisays ,normal
5.99E+17,sometimes like drive dad car cause know b driving scar ,normal
5.99E+17,saw eas gonna ss gonna ask het avout skipped time ,normal
5.99E+17,tank job terrible depleted team jim howard could buy sa ,normal
5.99E+17,thank much im happy like ,normal
5.99E+17,sick word distort life death line fight watch lie ,normal
5.99E+17,find milk diaper bag day age good ,normal
5.99E+17,bogo margaritas ,normal
5.99E+17,thrilled share start monday 3 wonderful yr airbus forever thankful ,normal
5.99E+17,congrats guy ,normal
5.99E+17,didnt say couple day ago house managers hire pr ,normal
5.99E+17,james charles dream george sapnap quackity karl bad skeppy callahan hoollyy shiit ,normal
5.98E+17,omg gurl ,normal
5.98E+17,knowww love muchhhhhhh ,normal
5.98E+17,good evening ,normal
5.98E+17,feel like ive say ,normal
5.98E+17,everything ,normal
5.98E+17,wanna smoke mf ,normal
5.98E+17,dont trust anyone dont like run bts soop tell lot kind person u ,normal
5.98E+17,movie willyswonderland premier today theater demand apple tv prime video playstation google play amp ,normal
5.98E+17,exactly ,normal
5.98E+17,19 year old lionel messi already world unstoppable ,normal
5.98E+17,breaking source close house managers tell schoen lie new evidence trial rule ,normal
5.98E+17,cant gay wear double mask pick struggle babe ,normal
5.98E+17,complain increase social distancing measure never bleed nipple show ,normal
5.98E+17,conservative argument cancel 74 million voter continue overlook 81 million voter ,normal
5.98E+17,new 2ha fanvid word pain ,normal
5.98E+17,thank ,normal
5.98E+17,seek guidance hiqa ombudsman solicitor nursing home concern please contact us ,normal
5.98E+17,extent people go gaslight invalidate black woman ,normal
5.98E+17,u ,normal
5.98E+17,hey try contact guy email customer service work ,normal
5.98E+17,dont worry get easy level tower keep fighting easy level get p ,normal
5.98E+17,karachi version ,normal
5.98E+17,dont hire attorney say dont know im oath senate floor national tv ,normal
5.98E+17,ssrians punish ssr killers ,normal
5.98E+17,germans say butt instead da poopenfarten ,normal
5.98E+17,fata spreads ,normal
5.98E+17,mech receive good news wife go hospital deliver isnt happy man though reason wasnt p ,normal
5.98E+17,nice ,normal
5.98E+17,go live laughable techno please stop us like ,normal
5.98E+17,three jurors senate meeting defense impeachment trial ,normal
5.98E+17,catch late episode demand dvr watch app bellecollective ,normal
5.98E+17,least mad type podcasts try dox gardening podcast somthing live little ,normal
5.98E+17,looking new moot rt u like bts one direction harry styles zayn louis tomlinson ariana grand ,normal
5.98E+17,room musty attic little window lets star room ,normal
5.98E+17,thanks ,normal
5.97E+17,need advertising channel 1 promote 2 like amp retweet 3 comment yttwitchins ,normal
5.96E+17,compare men horse ,normal
5.96E+17,valentine ,normal
5.96E+17,trump attorney defend trump say giuliani tell crowd engage trial combat ,normal
5.96E+17,scan army kit vol5 suga 1 ,normal
5.96E+17,catch im feeling social ,normal
5.96E+17,impeachment proceeding today prove current democrat party root hatred willing distort v ,normal
5.96E+17,techno play terrarium life complete ,normal
5.96E+17,girl take wig rolled sleeve get work dedication task ,normal
5.96E+17,february 26 two week away billie eilish worlds little blurry come theater apple tv theworldsali ,normal
5.95E+17,pink ,normal
5.95E+17,brussel sprouts wish like ,normal
5.95E+17,purple haze feature bugbear jerry goodberry tarragon ,normal
5.95E+17,activists call judge rittenhouse case resign plan protest ,normal
5.95E+17,yk weird good combo toast strawberry jam cheese piece top yum ,normal
5.95E+17,whichever neighbor blast michael buble ur ruin day ,normal
5.95E+17,much music today love ,normal
5.95E+17,save everyone save ,normal
5.94E+17,inexplicably anxious today send memesgood vibe explicably explicably ,normal
5.94E+17,one level tbh ,normal
5.94E+17,im amp wait ,normal
5.94E+17,listen boa ,normal
5.94E+17,service luca mint send wallet view ,normal
5.94E+17,thank ,normal
5.94E+17,hows everyone today ive recently buy new nail decal polish grow collection even ,normal
5.94E+17,look blue white vintage f amp sons burslem douglas small dinner plate lidded dish r ,normal
5.94E+17,whats move tonight ,normal
5.94E+17,done would probably need around 100k ,normal
5.94E+17,unfortunately isnt sample still test run find info know unsafe ,normal
5.94E+17,emoji mood ,normal
5.94E+17,walking incline favorite workout ultratoughlove ,normal
5.94E+17,wei get waitlist bschool ,normal
5.94E+17,remind thread screenshots tiktok teen say skinny jean wer ,normal
5.94E+17,dont know oath kind defense lawyer want ,normal
5.94E+17,shes busy mop see new style ,normal
5.94E+17,admit need love year ,normal
5.94E+17,chris wallace crush trump defense presentation ,normal
5.94E+17,spend evening wonder sew write work unfinished picture end nothing ,normal
5.94E+17,fuckin casuals ,normal
5.94E+17,nowplaying camron cuffin ft gucci mane click listen beatstrike hhm ,normal
5.94E+17,rip man ,normal
5.94E+17,talented brilliant amazing ,normal
5.94E+17,ive say repeatedly 4 year entire thrust trumpism reinforce power amp privilege ,normal
5.94E+17,old people rude ,normal
5.94E+17,duo childhood ,normal
5.94E+17,melania rips rose garden make christmas tree white house look like shining jill puts fun ,normal
5.93E+17,women power woman excellence director executive producer duo theriver theriver1magic thequeenmzansi ,normal
5.93E+17,many join many leave many leave stay till end prove trust us ssr tru ,normal
5.93E+17,hey thats actually pretty good congrats twitter translater google translater well ,normal
5.93E+17,shouldve president ,normal
5.93E+17,dont justify document heathen die hill ,normal
5.93E+17,discuss current state wrestling usual disagreement ,normal
5.93E+17,excite share late graphic highlight many benefit vaccination extend b ,normal
5.93E+17,wonder everyone wear mask disinfect podium microphone mask less p ,normal
5.93E+17,know dont even want apology girl fuck opportunity speak course correct ,normal
5.93E+17,horrify still go open school ,normal
5.93E+17,stack ,normal
5.93E+17,ano syros combination typical cycladic architecture medieval influence give interesting beautif ,normal
5.93E+17,new paper versatile workflow integrate rnaseq genomic transcriptomic data mechanistic model si ,normal
5.92E+17,saw political post today end withfuck police get suspend ,normal
5.92E+17,never forget rihanna amp j cole interaction ,normal
5.92E+17,starmer theres answer ,normal
5.92E+17,flashback 1997 middlesbrough beat derby 61 riverside stadium vladimir kinder fabrizio ravanelli ,normal
5.92E+17,roses red violets blue get verify would ,normal
5.92E+17,yoongis frontal shot ,normal
5.92E+17,basketball win either half ,normal
5.92E+17,taylor swift give 13 year gap find someone date release love story fail ,normal
5.92E+17,trump lawyer destroys false democrat incitement narrative timeline jan 6 event impeachmenttrial ,normal
5.92E+17,trumps lawyer actually try justify call raffensperger focus word find nu ,normal
5.92E+17,im willing anu moon th seed apology forgiveness plant deep th plant unityha ,normal
5.92E+17,u wd u get 15 smh ,normal
5.92E+17,literally disregard star wars joke think luc danger ,normal
5.92E+17,exactly hopefully money advantage disappear future ,normal
4.27E+17,hein ,normal
4.27E+17,vote brussel sproutes heat cook right ,normal
4.27E+17,ill get right ,normal
4.27E+17,pedos take bite one lad ,normal
4.26E+17,people convince horrible defense argument people show capitol ki ,normal
